ID,Name,Energy,Loudness,Speechiness,Instrumentalness,Type,time_signature
0Az3jAeIEImuTugUp33ajY,ElDiaDeSuerte,0.847,-5.481,0.0478,0,audio_features,4
0OFAo20H6VUQB78GyLoJQJ,NoTiresLaPrimeraPiedra,0.787,-3.784,0.0442,3.15E-05,audio_features,4
6lTJ6lfPSvgNc2JNL8DVam,ComoLoHacen,0.836,-6.022,0.0333,0,audio_features,4
6StCDpEBmF9pWy9dFlMUO6,YaLlegó,0.864,-3.911,0.0542,0,audio_features,4
6enTchE7OOtatE69v8TMoH,SoloSeQueTieneNombredeMujer,0.828,-5.244,0.0333,0.00385,audio_features,4
7aegyzkmhZnoO6xvD0BNc5,ElReyDeLaPuntualidad,0.761,-6.565,0.0541,0,audio_features,4
19NriYaLQJIg06NkYlontw,FuegoALaJicotea,0.862,-2.072,0.0575,0.00198,audio_features,4
7BxjRWadxvkrqxC0J3ZHxK,25Rosas,0.855,-2.493,0.0602,0.000301,audio_features,4
2ZyTUDRlkjxFRtKntSVacO,ElApartamento,0.89,-5.08,0.0462,3.08E-05,audio_features,4
6gYLCs30lF3q7RdgXZ8hK0,ElNazareno,0.516,-14.598,0.0582,0.000341,audio_features,4
7wYjQQeClyDQAug88iyMco,Anacaona,0.881,-5.026,0.0502,0.00305,audio_features,4
1FwYfo29z5IU4WADsfLaEC,LaEsenciadelGuaguancó,0.528,-6.939,0.045,1.63E-05,audio_features,4
461r8m7wxs4hpc5aVKYRd3,MiRitmoEsBueno,0.635,-9.848,0.081,0.000187,audio_features,4
5HUQRpjXwRKcXGqxTaO7ld,VamonosPalMonte,0.783,-5.86,0.135,0.838,audio_features,4
3MWSPHadFR8XMZd00NMgM5,QueSeSepa,0.797,-5.182,0.042,5.59E-06,audio_features,4
04elniHFWwwFHxi3SZlGI6,Kitipun,0.676,-5.973,0.0316,0,audio_features,4
7nDIflSHQXzaa8zupxwv3U,YoNoSeManana,0.827,-3.206,0.042,0,audio_features,4
4Xqpt53kWML7eTObGxQ43i,Adicto,0.762,-5.547,0.04,0,audio_features,4
3yEtuhGR8jOtusa29jWrhG,TuAmorMeHaceBien-SalsaVersion,0.658,-6.496,0.0359,4.58E-05,audio_features,4
217bRMES4HVbPdUe8l8ECN,ElMalo,0.506,-10.729,0.0533,0,audio_features,4
2swZ0X1njeU32SNJeBKIfW,Inmortal,0.775,-4.65,0.0349,0,audio_features,4
1ePEbbeWx3scydfir7HBcq,DosLocos,0.664,-4.767,0.0502,0.00026,audio_features,4
3vCeDhrInX8te6SoaqZbvu,LaDueñadelSwing,0.915,-6.626,0.0675,4.02E-05,audio_features,4
6bum69IXoiGcZCb83ZtfGA,MeTengoQueIr,0.799,-3.275,0.0375,0,audio_features,4
2MnKininlD8bY9ggRNSJ37,QuéPrecioTieneelCielo-SalsaVersion,0.843,-4.692,0.0647,0,audio_features,4
5VUR4MhJWAbp2ZHtSDvwJ7,SeMePerdioLaCadenita,0.682,-8.79,0.0495,0,audio_features,4
00Ro1lnV3V6i87aY4t8Q43,Larebelion,0.755,-7.907,0.0735,2.55E-05,audio_features,4
5giBWdb2pJwFl3avFUKGXj,FabricandoFantasías-SalsaVersion,0.864,-3.422,0.041,0,audio_features,4
0wDEs6WvqDHq4XJZC0dHhO,HojaEnBlanco,0.772,-3.599,0.0369,3.24E-06,audio_features,4
3WXfQDsASfXrSojk9WB3aR,EnBarranquillaMeQuedo,0.7,-9.213,0.0552,0.000232,audio_features,4
5pCmR2xzpvlNXKvYTmiJ6S,Cariñito,0.638,-6.346,0.0378,0.0579,audio_features,4
0z1jqSzPEiblIxozrI9Tto,Cachondea,0.885,-8.481,0.0499,0.00113,audio_features,4
5XyItd5rFfdtoJsWHxON5x,MilHoras,0.743,-7.22,0.039,0.000685,audio_features,4
4SbE4uWiMlhJRyqoOwm0QV,ElMentiroso,0.84,-4.704,0.0419,0,audio_features,4
1YwPNemawMgGe6sF4U0FTE,Suavemente,0.883,-2.965,0.0689,0.00234,audio_features,4
4Ih0JljQ3X3PbHfmuk05PR,QueLocuraEnamorarmeDeTi,0.822,-5.663,0.0416,0,audio_features,4
35hemoZQuo9lEbFSS05I9h,SiTúNoEstás,0.906,-6.085,0.0513,2.74E-06,audio_features,4
4b55fVKJprjWWj4KhKgxMf,QuéHaydeMalo,0.603,-8.673,0.044,0,audio_features,4
3QHMxEOAGD51PDlbFPHLyJ,VivirMiVida,0.877,-3.23,0.0344,0,audio_features,4
0HlMshB5JmZjPNbOuOgFHN,NuncaEsSuficiente,0.499,-6.166,0.0404,0,audio_features,4
4sLW4tfhCMYPfiN7u8r9DT,Mala,0.827,-5.599,0.0356,8.27E-05,audio_features,4
5YfqVqJwjxiyhxvofbCnHp,ConteoRegresivo-SalsaVersion,0.72,-6.162,0.0803,0,audio_features,4
64zjvItFmkY8Q96tcmGQ6n,TuEresAjena,0.579,-7.338,0.059,0.000288,audio_features,4
23Fw0qh3Onqn2276LiL2pT,Lloraras,0.709,-7.555,0.0472,0.000516,audio_features,4
1PZ3QsCFec05Ls3PwOqKXZ,TieneEspinasElRosal,0.423,-11.112,0.136,0,audio_features,4
26T9IOS6Bi9iOUjKkcZsZo,Tiburon,0.852,-9.403,0.0474,5.30E-05,audio_features,4
5aLELbBB0Pa7TlGJJyBJo9,OyeMujer,0.642,-5.186,0.0619,1.18E-06,audio_features,4
3f0O8XWSxYA2zxLCpq95Wl,TeQuieroaMorir,0.674,-5.659,0.0379,0.117,audio_features,4
51Qo4o1rz2FJ5h0ie2Okjt,SinTuAmor,0.657,-7.375,0.0338,0.0492,audio_features,4
6wVM5P1Sso5u2jcHRXTHP6,TuEresMiSueño,0.802,-5.145,0.0353,2.46E-05,audio_features,4
2LyHAsMcpW0Dm17rWYa79p,MisSentimientos,0.696,-4.749,0.0314,0.000186,audio_features,4
2e3fohSwZ9nU6Q2tks0fFz,Mentirosa,0.823,-4.54,0.102,0.000377,audio_features,4
23Vb5teQKNSNvPgUjLtI8j,LaMurga,0.771,-7.53,0.0436,0.00265,audio_features,4
3dgMqErrCJWOmSsSBETEiD,Abusadora,0.834,-6.606,0.193,0.00859,audio_features,4
3ARHcfADevNLh3m5oz2TVG,LomadeCayenas,0.919,-5.083,0.126,0,audio_features,4
00bZhYk9fm4ZL5wNfRXocn,SiunaVez,0.632,-8.545,0.0425,0,audio_features,4
6pMmYm9l0zMhICWW1yZ5iY,Llorar,0.818,-4.681,0.0492,0,audio_features,4
27n9VDbbjFnEJsgjYTnwTM,ElGranVaron,0.665,-5.519,0.0384,0,audio_features,4
0amRhMUb9wYrDOmSD938AQ,TuVidaenlaMía,0.864,-3.16,0.0339,0.000309,audio_features,4
13PqqV8pIb6XpdZ85CACxF,EllaMeBesó,0.923,-3.056,0.209,5.20E-05,audio_features,4
02zyl88XvRAQdwbzLQui8y,EnamórateBailando,0.941,-3.243,0.0414,0.0002,audio_features,4
2kBgJXGbVA6WcA40IFA9KF,TuCariñito,0.873,-8.758,0.0382,1.63E-06,audio_features,4
5y37hGmb0LU3YiZRlFJGUR,PedroNavaja,0.658,-5.308,0.0963,4.94E-05,audio_features,4
0NkBKaWhqR1KN67bUPlvYp,ElCuartoDeTula,0.697,-12.51,0.0454,0.000107,audio_features,4
3Rjc14RoRucHhEWvv3W3xW,LaVidaEsUnCarnaval,0.717,-6.191,0.0722,0.00107,audio_features,4
64QyipABOzDwoUFqaEnCvU,MiMediaMitad,0.674,-5.818,0.033,1.28E-06,audio_features,4
5evx5is4W5iLY7A5zv82Ut,QuéPasaLoco,0.727,-9.011,0.0578,1.04E-05,audio_features,4
0O8Gf1dTGNbEaSYSGk1pcS,QueBuenoBailaUsted,0.651,-9.712,0.107,0.0152,audio_features,4
1bSiJ7JmdJJP5ycPfqLivI,Estoteponelacabezamala,0.989,-5.555,0.0401,1.87E-05,audio_features,4
5FEbJEYluldTJNZOeAahlC,Candela,0.579,-14.248,0.0382,2.97E-05,audio_features,4
4ItkEkRhVjPdBDO7lT4hRH,Malajujer,0.579,-10.642,0.0425,1.02E-05,audio_features,4
2qudLQVpY4JV1eq7ned5v1,AmorVerdadero,0.501,-11.803,0.0395,6.02E-06,audio_features,4
0DzEFFdQvaL47DD1B8bJ5C,PuroTeatro,0.386,-10.658,0.031,0,audio_features,4
7m5hbyERUKJC0268b6uEZD,Guantanamera,0.601,-5.241,0.0349,0.0242,audio_features,4
13gvFt3Eji2xEuCb0PKkMZ,PaBravoYo,0.816,-6.215,0.0385,0.000413,audio_features,4
4SjBGbtJz77ximBiOZcIn6,NoMeAcostumbro,0.827,-6.174,0.0398,8.40E-06,audio_features,4
4Ii4Fk8ylnGcPn0zQ8WIdB,LosCampeonesDeLaSalsa,0.947,-3.214,0.0498,0.00087,audio_features,4
5YkbsYoT60QOccHeKbDnUY,HistoriadeunAmor,0.233,-12.989,0.112,0.000459,audio_features,4
7I9d2fIkGK7r4Wjv4p2EJW,AguaDeClavelito,0.859,-8.472,0.042,0.0332,audio_features,4
5M7SeoXBCxjNdP6R7Rb6y1,LaBodadeBelén,0.84,-7.156,0.0335,0.000104,audio_features,4
6BDI8tJZLePuf70SzCiX42,ComoFue,0.231,-13.493,0.0395,0.00348,audio_features,4
2uzCfFYh6tSNFdz14ZIf3N,LaNegraTieneTumbao,0.843,-4.424,0.053,3.33E-05,audio_features,4
2AMQZ5IupHljTDOH44Nx2s,MeDicenCuba,0.823,-5.688,0.0426,5.28E-05,audio_features,4
2OGNgRsvLuSHTUUkrrgc0R,Bailando-OfficialSalsaVersion,0.949,-1.163,0.0378,0,audio_features,4
3GDna1GrUkkjZTaoysolGQ,Quimbara,0.633,-7.507,0.0667,0.0736,audio_features,4
4apacsxJQ508STSJXMCQnc,Fever,0.547,-6.395,0.0527,1.66E-05,audio_features,4
5f9hzoGx33efrvwLJElqCp,SaliditaContigo/TuMeDijisteMentira/TuMeRecordaras/CaballoGrandeAndeONoAnde/LlegòlaMusicaCubana/LindaMelodia,0.795,-4.611,0.0401,0,audio_features,4
09Prj3ivNAC9Y80cP4eKnm,LunaNegra,0.705,-6.465,0.037,1.22E-05,audio_features,4
3Pacy6CMa8HPNVfeA3wkPQ,Trenbala,0.954,-4.454,0.0432,7.47E-06,audio_features,4
1FWsQmSjs8www0PjwXDb2f,TuMeRecordarás,0.882,-5.215,0.033,1.90E-05,audio_features,4
0id4prYPcy8PkGkbWy4bcP,ElNegroEstaCocinando,0.963,-4.467,0.0701,7.05E-05,audio_features,4
35CmU6oPcyuzqxUk1nD5FJ,UstedNoSabe,0.876,-6.239,0.0367,1.72E-05,audio_features,4
7drrQGnXEDwGlxLJNt7PXW,ElAguila,0.834,-7.49,0.0423,0.00192,audio_features,4
14JmB4k9tBUcS5MYbi8y1M,Pasaporte,0.804,-5.304,0.104,0,audio_features,4
3hvEz1pPkgtJ513tebSHZt,DaleLoQueLleva,0.966,-4.955,0.0678,2.68E-06,audio_features,4
4ZgjTLfyE1APbEH0njzRpo,Abremelapuerta,0.887,-5.727,0.0488,3.96E-06,audio_features,4
7E3YpHFVsVhXap7o68sUkd,LaEntrevista,0.956,-2.751,0.0391,2.21E-06,audio_features,4
1OmzzOmyVL0xf7pCkDyrAj,LaExplosión(Instrumental)-AoVivo,0.564,-12.871,0.0418,0.417,audio_features,4
3wrWXFOjevPVxPoDS51x6g,UnaMulataEnLaHabana,0.941,-2.33,0.0371,0,audio_features,4
5DPfEdyjJpt1PpFOKSAcW3,¿DóndevaChichi?,0.72,-9.258,0.0386,0.00023,audio_features,4
0FJQWQiCVmazkqIMNZ6jst,ÁmameconTuExperiencia-Remasterizado,0.907,-2.402,0.057,4.91E-06,audio_features,4
4IDiFHGCutb8eNZYEBxHOV,Despuésdetodo,0.648,-9.875,0.0671,7.97E-05,audio_features,4
3PZA4ZW9ey2tP7aiwQSyh5,Elcuchicuchi,0.828,-3.624,0.0492,0,audio_features,4
402ciMtssNFzHU92t6Kxql,CarameloConPicante,0.886,-5.703,0.0584,0,audio_features,4
0txizV883uXWqJEyxxJHrp,MarcandoLaDistancia,0.952,-2.727,0.0385,0.000204,audio_features,4
4P2VLqOAJrA3ZoaYWSG0Co,Arribadelabola,0.671,-12.688,0.058,0.000359,audio_features,4
6kkjqIw1fPYS5XbyJwrrn4,ConmigoNo,0.886,-4.731,0.04,5.20E-06,audio_features,4
78hoY4vdKWUips6YmsJE6f,MiDesastre,0.813,-4.859,0.0614,0,audio_features,4
1oAWP8Ww5WyqX5ksP504d5,LaHabanaMeLlama,0.871,-3.172,0.0449,0,audio_features,4
0M447oJEDm0pE8QDqbQlfi,EsaSoyYo,0.791,-4.462,0.0585,1.62E-06,audio_features,4
6zOXdmW4919xmAjDnRyyLh,LaRebelión,0.842,-5.086,0.0715,0.0397,audio_features,4
4t3ZKcUdZkASycS1nixIgL,AyúdameInspiración,0.791,-7.378,0.0951,1.84E-05,audio_features,4
2NsUo4kJECYBdLEu8xTrk6,CaliPachanguero,0.72,-7.731,0.0395,0,audio_features,4
4IulVEY0DjNWoJXY1n5CAC,CaliEsSabrosura,0.941,-3.869,0.0508,1.86E-05,audio_features,4
5Ru99vS2BaLyBCH1PXFiJo,LasCaleñasSonComolasFlores,0.796,-5.934,0.115,0,audio_features,4
6MWzGZoHwXgqDhCisLKxvX,LaNoche-Salsaversion,0.916,-6.576,0.0469,5.66E-05,audio_features,4
6IGzA4aA3TTvdacqjbBW3S,SigueIgual,0.938,-3.389,0.0494,0,audio_features,4
3TA9nq749Dfq7VwirwPuiJ,Manyoma,0.885,-3.812,0.0339,0.0928,audio_features,4
74GBtgq1XjVrNdp5Lv1jbM,SoydeLoPeor,0.655,-6.229,0.0424,1.40E-05,audio_features,4
4ee1fUrPVok1bEyj1cm4Rv,\ElAmordeMiVidaSeFue\,0.901,-6.213,0.0367,1.14E-06,audio_features,4
5NcQWgFj5II6o0fjmQVrww,YQué,0.832,-3.942,0.0475,0,audio_features,4
5xCVl0sQrg0PaK9Hy2EuT0,RelajateConmigo,0.869,-4.982,0.0622,0,audio_features,4
5TTKwmlIUZq4PNnpZeF6bf,ComolaManigua,0.452,-8.653,0.0476,9.16E-06,audio_features,4
2yZqHUJlYyCF3ZgCgaDgCe,SilaVen,0.779,-6.01,0.0415,3.11E-05,audio_features,4
4PzJ8EH3Apvtmropm3W5hK,Encantadora,0.884,-3.932,0.0909,3.57E-05,audio_features,4
25efbZoVG3oCMii4XnB2zP,LaNoche,0.684,-5.339,0.04,0.0345,audio_features,4
5lgJByAmkgnisZYU6XwtJ2,ElAmorMasGrandeDelPlaneta,0.851,-4.538,0.0365,2.61E-05,audio_features,4
6leQXE0glH6ItFxklW6sFk,LaSultana,0.944,-1.848,0.0538,1.02E-05,audio_features,4
36Y9wjwnLdQfSURgD2v5c8,AmorBonito-VersiónSalsa,0.85,-4.533,0.0676,6.79E-06,audio_features,4
4lWQDCED9lmRRVI93tc91b,LaPalomita,0.925,-2.669,0.079,1.80E-06,audio_features,4
0vf2eKyBWP8CLDicddGSF2,Caramelo,0.95,-5.366,0.0388,0.0163,audio_features,4
5N8HRh3pKXakJrdxQKMi1j,ElPreso,0.766,-5.409,0.0376,0.00325,audio_features,4
0pFLD8oIWPHDBgkPzINYcG,Salsa,0.927,-4.695,0.11,0.00262,audio_features,4
5jAvZlrknZT8rZlMVUsKvL,TalParaCual,0.645,-8.216,0.0377,2.40E-06,audio_features,4
1UBoNcvzUXw64Lw23Z0Aun,Recuerda,0.61,-5.663,0.0306,0,audio_features,4
26ucR33snMkRD6JExhoD6I,UnaAventura,0.83,-10.935,0.0365,0.00241,audio_features,4
6cFecmNzTj6MSV4aIYcCHg,Micaela,0.892,-6.888,0.053,0.00272,audio_features,4
0OwS05mubfyTnplfP8rMwu,NochedeArreboles,0.844,-4.11,0.0679,5.98E-05,audio_features,4
6jly2CevRmnMbmU2R1cm1e,SobrelasOlas,0.71,-5.254,0.051,0.00041,audio_features,4
3wBuU391TaEr9NEPkN1e1j,GotasDeLluvia,0.856,-3.946,0.0375,0.00019,audio_features,4
60Fl49DuNUh6LIUwHM7Mni,Cachondea,0.883,-8.441,0.049,0.000917,audio_features,4
3bpqoOSDwdaK003DPMvDJQ,Soledad,0.753,-4.671,0.0514,0,audio_features,4
6SWClwPHq90nsCt7fsEPuV,PatronadelosReclusos,0.606,-8.334,0.0644,0.0348,audio_features,4
05kD5WmBvDqHDvBciv0PiT,EnBarranquillaMeQuedo,0.729,-8.535,0.0435,0.000579,audio_features,4
58faeNlN41kHtSw5ks3jWu,Raquel,0.705,-9.087,0.0538,0.000104,audio_features,4
3uzuhX2qGvWN1XbqXWsx1v,VendedoradeAmor,0.804,-6.542,0.0385,5.40E-06,audio_features,4
6eDCSWJCEnGgyvkL5r4bKT,Sobredosis,0.857,-6.468,0.0396,0.00149,audio_features,4
78YTS11VFlUrv1zmNyV6A7,Pa\LBailador,0.867,-5.604,0.0495,0.000301,audio_features,4
5H2ILbF0qnVq4gzrAb4wUX,Bandida,0.831,-7.53,0.0443,0.00186,audio_features,4
033vO3yfYViqWIKo8BdrTK,Castigala,0.807,-7.549,0.0458,0.0709,audio_features,4
6qCdQyVXZidUe9KSbX45dg,LaSalsalaTraigoYo,0.843,-4.834,0.0328,0.104,audio_features,4
0Sv9GZus14o4AwvXb8CeYs,SentimientoCaleño,0.793,-4.455,0.0339,1.07E-06,audio_features,4
6jQeAqkvJfT27Mk87kPlVk,RonPa\TodoelMundo,0.727,-5.37,0.0377,3.68E-06,audio_features,4
1U46h3Bu03yIwyFaKHALmf,DelMontón,0.713,-5.63,0.0446,1.31E-05,audio_features,4
7ycF9ruw3EKOxY2lgKN5Ks,SabreOlvidar,0.575,-8.17,0.0867,0.000101,audio_features,4
1FJH3R01ffUFWhB2wjXx24,ElCocineroMayor,0.821,-8.097,0.0323,0.0105,audio_features,4
5RcVFqQ5EEmKJMwhu8IM40,Quiereme,0.63,-10.81,0.048,0.000212,audio_features,4
6258We1xSV3M2oLVMwhirP,LaPanteraMambo,0.791,-6.321,0.0383,0.0012,audio_features,4
0uub4RZQaDYpziNCEIKgKM,Conmoción,0.504,-12.407,0.0853,0,audio_features,4
4nlg1iDjTZJgKK3PaWKEx5,LaCandela-Salsa,0.694,-6.422,0.0479,0.0501,audio_features,4
03VzpMM6VOzT6Um5UfI3Kb,Caminalo,0.744,-8.205,0.0404,0.000483,audio_features,4
5G3iAxdDWxJ5cGT7zZIoiN,Acósame,0.81,-5.037,0.0438,0.0733,audio_features,4
3zV54TnctXFCTLdg51mAVL,CadaDiaQuePasa,0.835,-5.044,0.0378,2.77E-06,audio_features,4
3qE6fNreE4dPFlheCoHzEc,BesoaBeso,0.896,-3.86,0.041,4.13E-06,audio_features,4
1taKI4j9XETogvTKxoJYxe,LaPolleraColorá,0.878,-5.535,0.0366,0.0211,audio_features,4
43zdSGprJL0dg6cBQbwftd,DalealBombo,0.649,-7.192,0.0921,3.14E-05,audio_features,4
5Bygv3rCk9l1OlnworDUdD,HacerloBien,0.801,-3.755,0.0411,0.000226,audio_features,4
5Zi9WPeEyENqclRGHHNAFs,Morena,0.762,-6.188,0.038,0.0174,audio_features,4
5FxKvyL6UUXyU507veSIPY,YoNo,0.889,-5.411,0.0426,0.000347,audio_features,4
2AzJDIs4hDFvARTcTRGj0a,MariaCanela,0.777,-4.71,0.0409,0,audio_features,4
3WyCqAwE7P6OgWGGd9sW1r,AyúdameInspiración,0.791,-7.378,0.0951,1.84E-05,audio_features,4
3uMJcJNkHvifvfXE8DGxBS,ElSabordelaGuayaba,0.772,-4.702,0.0346,0.00222,audio_features,4
1Ql6nNEgjJbVo52HeDUV2Q,UnBesodeSuBoca,0.722,-5.757,0.0315,0,audio_features,4
78ntwzvjylG0NiEaoe6cKl,BarranquilleroArrebatao,0.807,-8.431,0.0421,0.00213,audio_features,4
0q2MIxHk2eVMAKE2Chs1Ku,Llorarás,0.794,-7.225,0.0653,0.00271,audio_features,4
5bkWgrKyNhMcriQP3CrHEA,FabricandoFantasías-SalsaVersion,0.857,-3.185,0.0412,0,audio_features,4
7nDIflSHQXzaa8zupxwv3U,YoNoSeManana,0.827,-3.206,0.042,0,audio_features,4
7xmp7f74I0rxUOPjVuIOE8,Procura,0.758,-7.418,0.0352,0.000661,audio_features,4
2h6WIOkTPvHSAD7vR6lMSS,TeVaaDoler,0.849,-4.382,0.0461,0,audio_features,4
5kwJWQgBaJWm1QZtWeC3uj,Conciencia,0.774,-4.729,0.0416,4.79E-06,audio_features,4
3AK05RIuu30jqJ40cfOxLD,MeTengoQueIr,0.785,-4.701,0.0362,0,audio_features,4
3rsVX2Pd8UkjqF2MAZqeif,LaQuieroAMorir,0.889,-3.257,0.0471,0.00311,audio_features,4
3wBuU391TaEr9NEPkN1e1j,GotasDeLluvia,0.856,-3.946,0.0375,0.00019,audio_features,4
7t5cskTjWtXVQ6h1yI69op,QuéHaydeMalo,0.61,-8.635,0.0439,0,audio_features,4
64QyipABOzDwoUFqaEnCvU,MiMediaMitad,0.674,-5.818,0.033,1.28E-06,audio_features,4
5SIoLK4aqXc2UzNrhVHwtp,Virgen,0.748,-4.855,0.044,0.00065,audio_features,4
36T4XY4vbxmw40XMJPe3zw,PequeñasCosas,0.614,-9.247,0.0378,0,audio_features,4
0oHX2BlLsnbu3nnTeEUIuL,SinSentimientos,0.684,-7.733,0.0342,1.33E-06,audio_features,4
11GaqHqSJIHtS4Y4FRZq5Q,CuentaConmigo,0.727,-4.568,0.0393,5.99E-05,audio_features,4
303cDwi274kSEH0NSR73AX,AmoryControl,0.59,-9.622,0.0357,0.0104,audio_features,4
2vHNqDJe1qvt1sroQfNHSI,AquelLugar,0.619,-4.706,0.036,0,audio_features,4
5eL30MTm9nm9ftXKAHDDsa,Lloraras,0.828,-6.496,0.0491,8.40E-05,audio_features,4
4F8IB14Sjvqb9qJUOxndRZ,UnaAventura,0.949,-3.633,0.035,0.00181,audio_features,4
3dUOVExxPh0nmE6DtYVWIE,AmoresComoelNuestro,0.59,-11.839,0.0483,0.0432,audio_features,4
0LIZVQBQtDi4lLhB83qJIp,VivirLoNuestro,0.681,-6.332,0.0463,0,audio_features,4
0u2LbmKA70atp4J59QUnHW,PersonaIdeal,0.511,-11.815,0.0329,0,audio_features,4
4ZVgDysve5dcNK6TX84t8e,ApiádatedeMi,0.629,-7.233,0.0406,0,audio_features,4
2canuqE41S1yUstx6qnLFc,BuscaPorDentro,0.847,-2.965,0.0317,0.00119,audio_features,4
4SjBGbtJz77ximBiOZcIn6,NoMeAcostumbro,0.827,-6.174,0.0398,8.40E-06,audio_features,4
0UcoGDfyRvyd9xr0168ym9,AmorNarcótico,0.691,-10.279,0.129,0,audio_features,4
2gdstZk4Jgqng7bDB4TsZ5,HeTratado,0.832,-5.918,0.0694,3.28E-05,audio_features,4
0z4BiYZ95vmjSu3WDaEki8,Eres,0.825,-7.946,0.0398,0.00138,audio_features,4
6ygcsyNINY8tSvzKzHiKkJ,CariciasProhibidas,0.704,-5.036,0.0337,1.12E-05,audio_features,4
0dPTfwViW7WzceWd3NoYk1,DeMíEnamórate,0.871,-6.251,0.0365,9.67E-06,audio_features,4
6vYGqxYCAcj4gfyrGcqN3i,SeAcaboElAmor,0.747,-4.62,0.0484,0,audio_features,4
2rEZo1Tq0ntjPg39XS7K5A,DileaElla-RadioVersion,0.884,-3.863,0.0837,0,audio_features,4
0o0c343C9e9QD8i2He4yWB,Detalles,0.678,-6.373,0.0479,2.65E-05,audio_features,4
2AMDKSt4HJWZbuLupJuNrj,ValiólaPena-SalsaVersion,0.704,-5.772,0.0513,7.10E-06,audio_features,4
2mjcSFZm71YuqETWajjWFj,PorqueTeAmo,0.598,-9.959,0.0623,0.000127,audio_features,4
73s9Vx1Z16lthkg86ftGn0,TeAmoTeExtrano,0.58,-7.803,0.0405,6.69E-05,audio_features,4
2PsTyxNYFJ5AnjpYOUo3VN,NoMorirá-NoMatterWhat,0.93,-3.958,0.0745,3.16E-06,audio_features,4
39CUfKWhGHna1nvDqW95Xn,HechizoDeLuna,0.715,-7.501,0.0352,0,audio_features,4
2gB1aIidmaeWBapZuqr4xg,PorEsoEstáConmigo,0.72,-10.131,0.0363,1.40E-06,audio_features,4
4rHczyhBZ53pLWgn6edWfB,CasiunHechizo,0.518,-9.705,0.0466,3.92E-05,audio_features,4
481Da1w7hnEZ61sAHKnrer,HagamosLoQueDigaElCorazón,0.97,-3.179,0.0464,0.00117,audio_features,4
0f6VT4JZxNc9DE2kUtqlNw,Arrepentida,0.614,-11.871,0.0542,0,audio_features,4
5aoiZpjbWrDkWAaGDARn2q,MiLibertad,0.699,-7.699,0.0465,2.03E-06,audio_features,4
7otEYXe06YiUKPQsK4kGqf,PaginaDelAmor,0.713,-7.344,0.0375,0.000271,audio_features,4
3Bg1xF0RPxbFN4eIen8PSG,SiTePreguntan,0.76,-6.443,0.0343,8.81E-05,audio_features,4
6eQUjx96Gob2WwetawPBMQ,CuándoPararáLaLluvia,0.656,-9.003,0.0367,1.94E-05,audio_features,4
2WOMIZnu99mzeMo13bZq8m,CaradeNiño,0.666,-9.022,0.0445,0,audio_features,4
2nIZpaxsp0CKlCg8Okfatq,LlegasteAMi,0.855,-5.387,0.0373,0,audio_features,4
7sxCk2tplxW6yEVlguvgET,AsíEslaVida,0.735,-4.904,0.0519,0,audio_features,4
25gKDYktpgqSQGdxwDoTsh,JugueteDeNadie,0.737,-9.35,0.0374,0,audio_features,4
2rg6eBKjGzERbviH6MIRzv,LaLlamadaDeMiEx,0.915,-4.297,0.0452,1.25E-06,audio_features,4
6np8NCPThoSBrQnPET8GCT,TuNoEresLaBuena,0.838,-5.029,0.0723,0,audio_features,4
4dLBiOu6BXGaEL8ByICR6Q,CorazondeAcero,0.661,-7.383,0.0419,2.36E-06,audio_features,4
0CVBqwqo7ciONjzMBbTyoC,SiTeHubieraConocidoAyer,0.924,-4.423,0.0425,0.00694,audio_features,4
3bBgqFMlOqEIByHGxHMeBI,MeVasaExtrañar,0.837,-4.338,0.0362,0,audio_features,4
2BZWUp8550ZuopEz9bs0QQ,TuAmorFueDiferente,0.896,-5.156,0.0387,0.00101,audio_features,4
4Z4ZnCvPCMP44cgvTzM0fZ,LejosDeTi,0.884,-3.417,0.0316,8.44E-05,audio_features,4
1Ao1t9myWb3gyO8wAci1Vs,TeHubierasIdoAntes,0.953,-3.91,0.0438,0.000391,audio_features,4
7hu5tNi5521yzfnYkRKnS6,LeDioPami,0.838,-3.317,0.0452,0,audio_features,4
5lddLjDy5knLAEeYwCcWl7,Probablemente,0.763,-4.228,0.0352,0,audio_features,4
2dT4H0MtcFXsSd1IRrEJoo,Pirata-OriginalVersion,0.859,-4.775,0.0406,2.65E-05,audio_features,4
0RwLxFlu3BeJQqpHItnt77,TengoQueColgar,0.901,-4.434,0.035,0.00225,audio_features,4
3AZLRfkhFCR3nWKmko0EPI,TuSinMi,0.841,-5.403,0.0421,0,audio_features,4
6WBre2zcjGtqs7J4RlnXcr,LaMejordeTodas,0.875,-4.846,0.0431,0.000543,audio_features,4
48cdV1dUAggE12iRqlyaEC,SiTuNoEstas,0.943,-3.053,0.0429,5.50E-05,audio_features,4
0fhU2rLbV3PGLqKwiluzhF,SiEntendieras,0.956,-2.9,0.0563,3.71E-05,audio_features,4
37u0ceT7gahaM9ZYQF3HfN,LaÚltimaNoche,0.878,-4.761,0.04,0.000668,audio_features,4
0UD2tx4S1FzKK8vsZl4LX6,YAhoraResulta,0.807,-4.358,0.0653,0,audio_features,4
5Vfbmo0bI0Kmkj3k4Yymt3,EstosCelos,0.73,-11.14,0.0492,0.26,audio_features,4
4mTVKaJwoQ4zqFopuTRoSP,LeHaceFaltaUnBeso,0.918,-6.173,0.0496,0,audio_features,4
